series_id,year,period,value,data_type,region,item,date
CUUR0000SAF,2009,M11,217.733,CPI (Unadjusted),National,Food and beverages,2009-11-01
CUUR0000SAF,2009,M10,217.957,CPI (Unadjusted),National,Food and beverages,2009-10-01
CUUR0000SAF,2009,M09,217.617,CPI (Unadjusted),National,Food and beverages,2009-09-01
CUUR0000SAF,2009,M08,217.701,CPI (Unadjusted),National,Food and beverages,2009-08-01
CUUR0000SAF,2009,M07,217.608,CPI (Unadjusted),National,Food and beverages,2009-07-01
CUUR0000SAF,2009,M06,218.03,CPI (Unadjusted),National,Food and beverages,2009-06-01
CUUR0000SAF,2009,M05,218.076,CPI (Unadjusted),National,Food and beverages,2009-05-01
CUUR0000SAF,2009,M04,218.364,CPI (Unadjusted),National,Food and beverages,2009-04-01
CUUR0000SAF,2009,M03,218.794,CPI (Unadjusted),National,Food and beverages,2009-03-01
CUUR0000SAF,2009,M02,219.333,CPI (Unadjusted),National,Food and beverages,2009-02-01
CUUR0000SAF,2009,M01,219.729,CPI (Unadjusted),National,Food and beverages,2009-01-01
CUUR0000SAF,2008,M12,218.839,CPI (Unadjusted),National,Food and beverages,2008-12-01
CUUR0000SAF,2008,M11,218.752,CPI (Unadjusted),National,Food and beverages,2008-11-01
CUUR0000SAF,2008,M10,218.705,CPI (Unadjusted),National,Food and beverages,2008-10-01
CUUR0000SAF,2008,M09,217.672,CPI (Unadjusted),National,Food and beverages,2008-09-01
CUUR0000SAF,2008,M08,216.419,CPI (Unadjusted),National,Food and beverages,2008-08-01
CUUR0000SAF,2008,M07,215.326,CPI (Unadjusted),National,Food and beverages,2008-07-01
CUUR0000SAF,2008,M06,213.383,CPI (Unadjusted),National,Food and beverages,2008-06-01
CUUR0000SAF,2008,M05,212.251,CPI (Unadjusted),National,Food and beverages,2008-05-01
CUUR0000SAF,2008,M04,211.365,CPI (Unadjusted),National,Food and beverages,2008-04-01
CUUR0000SAF,2008,M03,209.692,CPI (Unadjusted),National,Food and beverages,2008-03-01
CUUR0000SAF,2008,M02,209.462,CPI (Unadjusted),National,Food and beverages,2008-02-01
CUUR0000SAF,2008,M01,208.837,CPI (Unadjusted),National,Food and beverages,2008-01-01
CUUR0000SAF,2007,M12,206.936,CPI (Unadjusted),National,Food and beverages,2007-12-01
CUUR0000SAF,2007,M11,206.563,CPI (Unadjusted),National,Food and beverages,2007-11-01
CUUR0000SAF,2007,M10,206.124,CPI (Unadjusted),National,Food and beverages,2007-10-01
CUUR0000SAF,2007,M09,205.279,CPI (Unadjusted),National,Food and beverages,2007-09-01
CUUR0000SAF,2007,M08,204.289,CPI (Unadjusted),National,Food and beverages,2007-08-01
CUUR0000SAF,2007,M07,203.533,CPI (Unadjusted),National,Food and beverages,2007-07-01
CUUR0000SAF,2007,M06,202.885,CPI (Unadjusted),National,Food and beverages,2007-06-01
CUUR0000SAF,2007,M05,202.225,CPI (Unadjusted),National,Food and beverages,2007-05-01
CUUR0000SAF,2007,M04,201.292,CPI (Unadjusted),National,Food and beverages,2007-04-01
CUUR0000SAF,2007,M03,200.869,CPI (Unadjusted),National,Food and beverages,2007-03-01
CUUR0000SAF,2007,M02,200.402,CPI (Unadjusted),National,Food and beverages,2007-02-01
CUUR0000SAF,2007,M01,199.198,CPI (Unadjusted),National,Food and beverages,2007-01-01
CUUR0000SAF,2006,M12,197.4,CPI (Unadjusted),National,Food and beverages,2006-12-01
CUUR0000SAF,2006,M11,197.2,CPI (Unadjusted),National,Food and beverages,2006-11-01
CUUR0000SAF,2006,M10,197.5,CPI (Unadjusted),National,Food and beverages,2006-10-01
CUUR0000SAF,2006,M09,196.7,CPI (Unadjusted),National,Food and beverages,2006-09-01
CUUR0000SAF,2006,M08,196.0,CPI (Unadjusted),National,Food and beverages,2006-08-01
CUUR0000SAF,2006,M07,195.6,CPI (Unadjusted),National,Food and beverages,2006-07-01
CUUR0000SAF,2006,M06,195.1,CPI (Unadjusted),National,Food and beverages,2006-06-01
CUUR0000SAF,2006,M05,194.7,CPI (Unadjusted),National,Food and beverages,2006-05-01
CUUR0000SAF,2006,M04,194.2,CPI (Unadjusted),National,Food and beverages,2006-04-01
CUUR0000SAF,2006,M03,194.5,CPI (Unadjusted),National,Food and beverages,2006-03-01
CUUR0000SAF,2006,M02,194.4,CPI (Unadjusted),National,Food and beverages,2006-02-01
CUUR0000SAF,2006,M01,194.5,CPI (Unadjusted),National,Food and beverages,2006-01-01
CUUR0000SAF,2005,M12,193.2,CPI (Unadjusted),National,Food and beverages,2005-12-01
CUUR0000SAF,2005,M11,192.8,CPI (Unadjusted),National,Food and beverages,2005-11-01
CUUR0000SAF,2005,M10,192.5,CPI (Unadjusted),National,Food and beverages,2005-10-01
CUUR0000SAF,2005,M09,191.8,CPI (Unadjusted),National,Food and beverages,2005-09-01
CUUR0000SAF,2005,M08,191.3,CPI (Unadjusted),National,Food and beverages,2005-08-01
CUUR0000SAF,2005,M07,191.3,CPI (Unadjusted),National,Food and beverages,2005-07-01
CUUR0000SAF,2005,M06,190.9,CPI (Unadjusted),National,Food and beverages,2005-06-01
CUUR0000SAF,2005,M05,191.1,CPI (Unadjusted),National,Food and beverages,2005-05-01
CUUR0000SAF,2005,M04,190.7,CPI (Unadjusted),National,Food and beverages,2005-04-01
CUUR0000SAF,2005,M03,189.6,CPI (Unadjusted),National,Food and beverages,2005-03-01
CUUR0000SAF,2005,M02,189.3,CPI (Unadjusted),National,Food and beverages,2005-02-01
CUUR0000SAF,2005,M01,189.5,CPI (Unadjusted),National,Food and beverages,2005-01-01
CUUR0000SAF,2004,M12,188.9,CPI (Unadjusted),National,Food and beverages,2004-12-01
CUUR0000SAF,2004,M11,188.6,CPI (Unadjusted),National,Food and beverages,2004-11-01
CUUR0000SAF,2004,M10,188.4,CPI (Unadjusted),National,Food and beverages,2004-10-01
CUUR0000SAF,2004,M09,187.2,CPI (Unadjusted),National,Food and beverages,2004-09-01
CUUR0000SAF,2004,M08,187.3,CPI (Unadjusted),National,Food and beverages,2004-08-01
CUUR0000SAF,2004,M07,187.2,CPI (Unadjusted),National,Food and beverages,2004-07-01
CUUR0000SAF,2004,M06,186.8,CPI (Unadjusted),National,Food and beverages,2004-06-01
CUUR0000SAF,2004,M05,186.5,CPI (Unadjusted),National,Food and beverages,2004-05-01
CUUR0000SAF,2004,M04,185.0,CPI (Unadjusted),National,Food and beverages,2004-04-01
CUUR0000SAF,2004,M03,184.9,CPI (Unadjusted),National,Food and beverages,2004-03-01
CUUR0000SAF,2004,M02,184.5,CPI (Unadjusted),National,Food and beverages,2004-02-01
CUUR0000SAF,2004,M01,184.3,CPI (Unadjusted),National,Food and beverages,2004-01-01
CUUR0000SAH,2023,M12,325.64,CPI (Unadjusted),National,Housing,2023-12-01
CUUR0000SAH,2023,M11,324.735,CPI (Unadjusted),National,Housing,2023-11-01
CUUR0000SAH,2023,M10,323.964,CPI (Unadjusted),National,Housing,2023-10-01
CUUR0000SAH,2023,M09,323.563,CPI (Unadjusted),National,Housing,2023-09-01
CUUR0000SAH,2023,M08,321.894,CPI (Unadjusted),National,Housing,2023-08-01
CUUR0000SAH,2023,M07,321.087,CPI (Unadjusted),National,Housing,2023-07-01
CUUR0000SAH,2023,M06,320.002,CPI (Unadjusted),National,Housing,2023-06-01
CUUR0000SAH,2023,M05,318.205,CPI (Unadjusted),National,Housing,2023-05-01
CUUR0000SAH,2023,M04,317.278,CPI (Unadjusted),National,Housing,2023-04-01
CUUR0000SAH,2023,M03,316.514,CPI (Unadjusted),National,Housing,2023-03-01
CUUR0000SAH,2023,M02,315.431,CPI (Unadjusted),National,Housing,2023-02-01
CUUR0000SAH,2023,M01,313.747,CPI (Unadjusted),National,Housing,2023-01-01
CUUR0000SAH,2022,M12,310.725,CPI (Unadjusted),National,Housing,2022-12-01
CUUR0000SAH,2022,M11,308.72,CPI (Unadjusted),National,Housing,2022-11-01
CUUR0000SAH,2022,M10,307.816,CPI (Unadjusted),National,Housing,2022-10-01
CUUR0000SAH,2022,M09,306.521,CPI (Unadjusted),National,Housing,2022-09-01
CUUR0000SAH,2022,M08,304.506,CPI (Unadjusted),National,Housing,2022-08-01
CUUR0000SAH,2022,M07,302.327,CPI (Unadjusted),National,Housing,2022-07-01
CUUR0000SAH,2022,M06,300.927,CPI (Unadjusted),National,Housing,2022-06-01
CUUR0000SAH,2022,M05,297.868,CPI (Unadjusted),National,Housing,2022-05-01
CUUR0000SAH,2022,M04,295.259,CPI (Unadjusted),National,Housing,2022-04-01
CUUR0000SAH,2022,M03,293.577,CPI (Unadjusted),National,Housing,2022-03-01
CUUR0000SAH,2022,M02,291.504,CPI (Unadjusted),National,Housing,2022-02-01
CUUR0000SAH,2022,M01,289.889,CPI (Unadjusted),National,Housing,2022-01-01
CUUR0000SAH,2021,M12,287.511,CPI (Unadjusted),National,Housing,2021-12-01
CUUR0000SAH,2021,M11,286.308,CPI (Unadjusted),National,Housing,2021-11-01
CUUR0000SAH,2021,M10,285.31,CPI (Unadjusted),National,Housing,2021-10-01
CUUR0000SAH,2021,M09,283.744,CPI (Unadjusted),National,Housing,2021-09-01
CUUR0000SAH,2021,M08,282.391,CPI (Unadjusted),National,Housing,2021-08-01
CUUR0000SAH,2021,M07,281.604,CPI (Unadjusted),National,Housing,2021-07-01
CUUR0000SAH,2021,M06,280.366,CPI (Unadjusted),National,Housing,2021-06-01
CUUR0000SAH,2021,M05,278.648,CPI (Unadjusted),National,Housing,2021-05-01
CUUR0000SAH,2021,M04,277.258,CPI (Unadjusted),National,Housing,2021-04-01
CUUR0000SAH,2021,M03,276.028,CPI (Unadjusted),National,Housing,2021-03-01
CUUR0000SAH,2021,M02,275.137,CPI (Unadjusted),National,Housing,2021-02-01
CUUR0000SAH,2021,M01,274.336,CPI (Unadjusted),National,Housing,2021-01-01
CUUR0000SAH,2020,M12,273.684,CPI (Unadjusted),National,Housing,2020-12-01
CUUR0000SAH,2020,M11,273.29,CPI (Unadjusted),National,Housing,2020-11-01
CUUR0000SAH,2020,M10,273.014,CPI (Unadjusted),National,Housing,2020-10-01
CUUR0000SAH,2020,M09,273.116,CPI (Unadjusted),National,Housing,2020-09-01
CUUR0000SAH,2020,M08,272.866,CPI (Unadjusted),National,Housing,2020-08-01
CUUR0000SAH,2020,M07,272.445,CPI (Unadjusted),National,Housing,2020-07-01
CUUR0000SAH,2020,M06,271.831,CPI (Unadjusted),National,Housing,2020-06-01
CUUR0000SAH,2020,M05,270.823,CPI (Unadjusted),National,Housing,2020-05-01
CUUR0000SAH,2020,M04,270.184,CPI (Unadjusted),National,Housing,2020-04-01
CUUR0000SAH,2020,M03,270.273,CPI (Unadjusted),National,Housing,2020-03-01
CUUR0000SAH,2020,M02,270.281,CPI (Unadjusted),National,Housing,2020-02-01
CUUR0000SAH,2020,M01,269.468,CPI (Unadjusted),National,Housing,2020-01-01
CUUR0000SAH,2019,M12,268.236,CPI (Unadjusted),National,Housing,2019-12-01
CUUR0000SAH,2019,M11,267.925,CPI (Unadjusted),National,Housing,2019-11-01
CUUR0000SAH,2019,M10,267.794,CPI (Unadjusted),National,Housing,2019-10-01
CUUR0000SAH,2019,M09,267.822,CPI (Unadjusted),National,Housing,2019-09-01
CUUR0000SAH,2019,M08,267.263,CPI (Unadjusted),National,Housing,2019-08-01
CUUR0000SAH,2019,M07,267.101,CPI (Unadjusted),National,Housing,2019-07-01
CUUR0000SAH,2019,M06,266.461,CPI (Unadjusted),National,Housing,2019-06-01
CUUR0000SAH,2019,M05,265.137,CPI (Unadjusted),National,Housing,2019-05-01
CUUR0000SAH,2019,M04,264.452,CPI (Unadjusted),National,Housing,2019-04-01
CUUR0000SAH,2019,M03,263.886,CPI (Unadjusted),National,Housing,2019-03-01
CUUR0000SAH,2019,M02,263.057,CPI (Unadjusted),National,Housing,2019-02-01
CUUR0000SAH,2019,M01,262.284,CPI (Unadjusted),National,Housing,2019-01-01
CUUR0000SAH,2018,M12,261.36,CPI (Unadjusted),National,Housing,2018-12-01
CUUR0000SAH,2018,M11,260.473,CPI (Unadjusted),National,Housing,2018-11-01
CUUR0000SAH,2018,M10,260.268,CPI (Unadjusted),National,Housing,2018-10-01
CUUR0000SAH,2018,M09,259.941,CPI (Unadjusted),National,Housing,2018-09-01
CUUR0000SAH,2018,M08,259.884,CPI (Unadjusted),National,Housing,2018-08-01
CUUR0000SAH,2018,M07,259.268,CPI (Unadjusted),National,Housing,2018-07-01
CUUR0000SAH,2018,M06,258.71,CPI (Unadjusted),National,Housing,2018-06-01
CUUR0000SAH,2018,M05,257.907,CPI (Unadjusted),National,Housing,2018-05-01
CUUR0000SAH,2018,M04,256.969,CPI (Unadjusted),National,Housing,2018-04-01
CUUR0000SAH,2018,M03,256.388,CPI (Unadjusted),National,Housing,2018-03-01
CUUR0000SAH,2018,M02,255.713,CPI (Unadjusted),National,Housing,2018-02-01
CUUR0000SAH,2018,M01,254.857,CPI (Unadjusted),National,Housing,2018-01-01
CUUR0000SAH,2017,M12,253.845,CPI (Unadjusted),National,Housing,2017-12-01
CUUR0000SAH,2017,M11,253.177,CPI (Unadjusted),National,Housing,2017-11-01
CUUR0000SAH,2017,M10,253.125,CPI (Unadjusted),National,Housing,2017-10-01
CUUR0000SAH,2017,M09,252.984,CPI (Unadjusted),National,Housing,2017-09-01
CUUR0000SAH,2017,M08,252.615,CPI (Unadjusted),National,Housing,2017-08-01
CUUR0000SAH,2017,M07,251.87,CPI (Unadjusted),National,Housing,2017-07-01
CUUR0000SAH,2017,M06,251.629,CPI (Unadjusted),National,Housing,2017-06-01
CUUR0000SAH,2017,M05,250.376,CPI (Unadjusted),National,Housing,2017-05-01
CUUR0000SAH,2017,M04,249.514,CPI (Unadjusted),National,Housing,2017-04-01
CUUR0000SAH,2017,M03,248.978,CPI (Unadjusted),National,Housing,2017-03-01
CUUR0000SAH,2017,M02,248.693,CPI (Unadjusted),National,Housing,2017-02-01
CUUR0000SAH,2017,M01,247.942,CPI (Unadjusted),National,Housing,2017-01-01
CUUR0000SAH,2016,M12,246.795,CPI (Unadjusted),National,Housing,2016-12-01
CUUR0000SAH,2016,M11,246.271,CPI (Unadjusted),National,Housing,2016-11-01
CUUR0000SAH,2016,M10,246.264,CPI (Unadjusted),National,Housing,2016-10-01
CUUR0000SAH,2016,M09,246.127,CPI (Unadjusted),National,Housing,2016-09-01
CUUR0000SAH,2016,M08,245.472,CPI (Unadjusted),National,Housing,2016-08-01
CUUR0000SAH,2016,M07,244.936,CPI (Unadjusted),National,Housing,2016-07-01
CUUR0000SAH,2016,M06,244.28,CPI (Unadjusted),National,Housing,2016-06-01
CUUR0000SAH,2016,M05,242.811,CPI (Unadjusted),National,Housing,2016-05-01
CUUR0000SAH,2016,M04,241.79,CPI (Unadjusted),National,Housing,2016-04-01
CUUR0000SAH,2016,M03,241.485,CPI (Unadjusted),National,Housing,2016-03-01
CUUR0000SAH,2016,M02,241.015,CPI (Unadjusted),National,Housing,2016-02-01
CUUR0000SAH,2016,M01,240.424,CPI (Unadjusted),National,Housing,2016-01-01
CUUR0000SAH,2015,M12,239.514,CPI (Unadjusted),National,Housing,2015-12-01
CUUR0000SAH,2015,M11,239.325,CPI (Unadjusted),National,Housing,2015-11-01
CUUR0000SAH,2015,M10,239.395,CPI (Unadjusted),National,Housing,2015-10-01
CUUR0000SAH,2015,M09,239.651,CPI (Unadjusted),National,Housing,2015-09-01
CUUR0000SAH,2015,M08,239.298,CPI (Unadjusted),National,Housing,2015-08-01
CUUR0000SAH,2015,M07,239.085,CPI (Unadjusted),National,Housing,2015-07-01
CUUR0000SAH,2015,M06,238.568,CPI (Unadjusted),National,Housing,2015-06-01
CUUR0000SAH,2015,M05,237.175,CPI (Unadjusted),National,Housing,2015-05-01
CUUR0000SAH,2015,M04,236.777,CPI (Unadjusted),National,Housing,2015-04-01
CUUR0000SAH,2015,M03,236.435,CPI (Unadjusted),National,Housing,2015-03-01
CUUR0000SAH,2015,M02,236.016,CPI (Unadjusted),National,Housing,2015-02-01
CUUR0000SAH,2015,M01,235.485,CPI (Unadjusted),National,Housing,2015-01-01
CUUR0000SAH,2014,M12,234.658,CPI (Unadjusted),National,Housing,2014-12-01
CUUR0000SAH,2014,M11,234.315,CPI (Unadjusted),National,Housing,2014-11-01
CUUR0000SAH,2014,M10,234.434,CPI (Unadjusted),National,Housing,2014-10-01
CUUR0000SAH,2014,M09,234.675,CPI (Unadjusted),National,Housing,2014-09-01
CUUR0000SAH,2014,M08,234.571,CPI (Unadjusted),National,Housing,2014-08-01
CUUR0000SAH,2014,M07,234.475,CPI (Unadjusted),National,Housing,2014-07-01
CUUR0000SAH,2014,M06,233.894,CPI (Unadjusted),National,Housing,2014-06-01
CUUR0000SAH,2014,M05,232.744,CPI (Unadjusted),National,Housing,2014-05-01
CUUR0000SAH,2014,M04,231.689,CPI (Unadjusted),National,Housing,2014-04-01
CUUR0000SAH,2014,M03,231.968,CPI (Unadjusted),National,Housing,2014-03-01
CUUR0000SAH,2014,M02,230.905,CPI (Unadjusted),National,Housing,2014-02-01
CUUR0000SAH,2014,M01,230.256,CPI (Unadjusted),National,Housing,2014-01-01
CUUR0000SAH,2013,M12,228.892,CPI (Unadjusted),National,Housing,2013-12-01
CUUR0000SAH,2013,M11,228.449,CPI (Unadjusted),National,Housing,2013-11-01
CUUR0000SAH,2013,M10,228.362,CPI (Unadjusted),National,Housing,2013-10-01
CUUR0000SAH,2013,M09,228.808,CPI (Unadjusted),National,Housing,2013-09-01
CUUR0000SAH,2013,M08,228.564,CPI (Unadjusted),National,Housing,2013-08-01
CUUR0000SAH,2013,M07,228.374,CPI (Unadjusted),National,Housing,2013-07-01
CUUR0000SAH,2013,M06,228.068,CPI (Unadjusted),National,Housing,2013-06-01
CUUR0000SAH,2013,M05,226.896,CPI (Unadjusted),National,Housing,2013-05-01
CUUR0000SAH,2013,M04,225.986,CPI (Unadjusted),National,Housing,2013-04-01
CUUR0000SAH,2013,M03,225.643,CPI (Unadjusted),National,Housing,2013-03-01
CUUR0000SAH,2013,M02,225.382,CPI (Unadjusted),National,Housing,2013-02-01
CUUR0000SAH,2013,M01,224.79,CPI (Unadjusted),National,Housing,2013-01-01
CUUR0000SAH,2012,M12,224.032,CPI (Unadjusted),National,Housing,2012-12-01
CUUR0000SAH,2012,M11,223.814,CPI (Unadjusted),National,Housing,2012-11-01
CUUR0000SAH,2012,M10,223.708,CPI (Unadjusted),National,Housing,2012-10-01
CUUR0000SAH,2012,M09,223.901,CPI (Unadjusted),National,Housing,2012-09-01
CUUR0000SAH,2012,M08,223.699,CPI (Unadjusted),National,Housing,2012-08-01
CUUR0000SAH,2012,M07,223.316,CPI (Unadjusted),National,Housing,2012-07-01
CUUR0000SAH,2012,M06,223.051,CPI (Unadjusted),National,Housing,2012-06-01
CUUR0000SAH,2012,M05,221.971,CPI (Unadjusted),National,Housing,2012-05-01
CUUR0000SAH,2012,M04,221.682,CPI (Unadjusted),National,Housing,2012-04-01
CUUR0000SAH,2012,M03,221.487,CPI (Unadjusted),National,Housing,2012-03-01
CUUR0000SAH,2012,M02,221.117,CPI (Unadjusted),National,Housing,2012-02-01
CUUR0000SAH,2012,M01,220.805,CPI (Unadjusted),National,Housing,2012-01-01
CUUR0000SAH,2011,M12,220.193,CPI (Unadjusted),National,Housing,2011-12-01
CUUR0000SAH,2011,M11,219.969,CPI (Unadjusted),National,Housing,2011-11-01
CUUR0000SAH,2011,M10,220.138,CPI (Unadjusted),National,Housing,2011-10-01
CUUR0000SAH,2011,M09,220.54,CPI (Unadjusted),National,Housing,2011-09-01
CUUR0000SAH,2011,M08,220.506,CPI (Unadjusted),National,Housing,2011-08-01
CUUR0000SAH,2011,M07,220.23,CPI (Unadjusted),National,Housing,2011-07-01
CUUR0000SAH,2011,M06,219.553,CPI (Unadjusted),National,Housing,2011-06-01
CUUR0000SAH,2011,M05,218.484,CPI (Unadjusted),National,Housing,2011-05-01
CUUR0000SAH,2011,M04,217.901,CPI (Unadjusted),National,Housing,2011-04-01
CUUR0000SAH,2011,M03,217.707,CPI (Unadjusted),National,Housing,2011-03-01
CUUR0000SAH,2011,M02,217.259,CPI (Unadjusted),National,Housing,2011-02-01
CUUR0000SAH,2011,M01,216.739,CPI (Unadjusted),National,Housing,2011-01-01
CUUR0000SAH,2010,M12,216.142,CPI (Unadjusted),National,Housing,2010-12-01
CUUR0000SAH,2010,M11,215.83,CPI (Unadjusted),National,Housing,2010-11-01
CUUR0000SAH,2010,M10,216.1,CPI (Unadjusted),National,Housing,2010-10-01
CUUR0000SAH,2010,M09,216.602,CPI (Unadjusted),National,Housing,2010-09-01
CUUR0000SAH,2010,M08,216.976,CPI (Unadjusted),National,Housing,2010-08-01
CUUR0000SAH,2010,M07,217.076,CPI (Unadjusted),National,Housing,2010-07-01
CUUR0000SAH,2010,M06,216.778,CPI (Unadjusted),National,Housing,2010-06-01
CUUR0000SAH,2010,M05,215.981,CPI (Unadjusted),National,Housing,2010-05-01
CUUR0000SAH,2010,M04,215.798,CPI (Unadjusted),National,Housing,2010-04-01
CUUR0000SAH,2010,M03,216.023,CPI (Unadjusted),National,Housing,2010-03-01
CUUR0000SAH,2010,M02,215.841,CPI (Unadjusted),National,Housing,2010-02-01
CUUR0000SAH,2010,M01,215.925,CPI (Unadjusted),National,Housing,2010-01-01
CUUR0000SAH,2009,M12,215.523,CPI (Unadjusted),National,Housing,2009-12-01
CUUR0000SAH,2009,M11,215.808,CPI (Unadjusted),National,Housing,2009-11-01
CUUR0000SAH,2009,M10,216.612,CPI (Unadjusted),National,Housing,2009-10-01
CUUR0000SAH,2009,M09,217.178,CPI (Unadjusted),National,Housing,2009-09-01
CUUR0000SAH,2009,M08,217.827,CPI (Unadjusted),National,Housing,2009-08-01
CUUR0000SAH,2009,M07,218.085,CPI (Unadjusted),National,Housing,2009-07-01
CUUR0000SAH,2009,M06,218.071,CPI (Unadjusted),National,Housing,2009-06-01
CUUR0000SAH,2009,M05,216.971,CPI (Unadjusted),National,Housing,2009-05-01
CUUR0000SAH,2009,M04,217.126,CPI (Unadjusted),National,Housing,2009-04-01
CUUR0000SAH,2009,M03,217.374,CPI (Unadjusted),National,Housing,2009-03-01
CUUR0000SAH,2009,M02,217.18,CPI (Unadjusted),National,Housing,2009-02-01
CUUR0000SAH,2009,M01,216.928,CPI (Unadjusted),National,Housing,2009-01-01
CUUR0000SAH,2008,M12,216.073,CPI (Unadjusted),National,Housing,2008-12-01
CUUR0000SAH,2008,M11,216.467,CPI (Unadjusted),National,Housing,2008-11-01
CUUR0000SAH,2008,M10,217.383,CPI (Unadjusted),National,Housing,2008-10-01
CUUR0000SAH,2008,M09,218.184,CPI (Unadjusted),National,Housing,2008-09-01
CUUR0000SAH,2008,M08,219.148,CPI (Unadjusted),National,Housing,2008-08-01
CUUR0000SAH,2008,M07,219.61,CPI (Unadjusted),National,Housing,2008-07-01
CUUR0000SAH,2008,M06,217.941,CPI (Unadjusted),National,Housing,2008-06-01
CUUR0000SAH,2008,M05,215.809,CPI (Unadjusted),National,Housing,2008-05-01
CUUR0000SAH,2008,M04,214.89,CPI (Unadjusted),National,Housing,2008-04-01
CUUR0000SAH,2008,M03,214.389,CPI (Unadjusted),National,Housing,2008-03-01
CUUR0000SAH,2008,M02,213.026,CPI (Unadjusted),National,Housing,2008-02-01
CUUR0000SAH,2008,M01,212.244,CPI (Unadjusted),National,Housing,2008-01-01
CUUR0000SAH,2007,M12,210.933,CPI (Unadjusted),National,Housing,2007-12-01
CUUR0000SAH,2007,M11,210.745,CPI (Unadjusted),National,Housing,2007-11-01
CUUR0000SAH,2007,M10,210.701,CPI (Unadjusted),National,Housing,2007-10-01
CUUR0000SAH,2007,M09,210.865,CPI (Unadjusted),National,Housing,2007-09-01
CUUR0000SAH,2007,M08,211.098,CPI (Unadjusted),National,Housing,2007-08-01
CUUR0000SAH,2007,M07,211.286,CPI (Unadjusted),National,Housing,2007-07-01
CUUR0000SAH,2007,M06,210.649,CPI (Unadjusted),National,Housing,2007-06-01
CUUR0000SAH,2007,M05,208.902,CPI (Unadjusted),National,Housing,2007-05-01
CUUR0000SAH,2007,M04,208.541,CPI (Unadjusted),National,Housing,2007-04-01
CUUR0000SAH,2007,M03,208.08,CPI (Unadjusted),National,Housing,2007-03-01
CUUR0000SAH,2007,M02,207.177,CPI (Unadjusted),National,Housing,2007-02-01
CUUR0000SAH,2007,M01,206.057,CPI (Unadjusted),National,Housing,2007-01-01
CUUR0000SAH,2006,M12,204.8,CPI (Unadjusted),National,Housing,2006-12-01
CUUR0000SAH,2006,M11,204.5,CPI (Unadjusted),National,Housing,2006-11-01
CUUR0000SAH,2006,M10,204.4,CPI (Unadjusted),National,Housing,2006-10-01
CUUR0000SAH,2006,M09,205.0,CPI (Unadjusted),National,Housing,2006-09-01
CUUR0000SAH,2006,M08,205.1,CPI (Unadjusted),National,Housing,2006-08-01
CUUR0000SAH,2006,M07,204.7,CPI (Unadjusted),National,Housing,2006-07-01
CUUR0000SAH,2006,M06,203.7,CPI (Unadjusted),National,Housing,2006-06-01
CUUR0000SAH,2006,M05,202.2,CPI (Unadjusted),National,Housing,2006-05-01
CUUR0000SAH,2006,M04,201.7,CPI (Unadjusted),National,Housing,2006-04-01
CUUR0000SAH,2006,M03,201.3,CPI (Unadjusted),National,Housing,2006-03-01
CUUR0000SAH,2006,M02,200.5,CPI (Unadjusted),National,Housing,2006-02-01
CUUR0000SAH,2006,M01,200.0,CPI (Unadjusted),National,Housing,2006-01-01
CUUR0000SAH,2005,M12,198.3,CPI (Unadjusted),National,Housing,2005-12-01
CUUR0000SAH,2005,M11,198.5,CPI (Unadjusted),National,Housing,2005-11-01
CUUR0000SAH,2005,M10,198.4,CPI (Unadjusted),National,Housing,2005-10-01
CUUR0000SAH,2005,M09,197.0,CPI (Unadjusted),National,Housing,2005-09-01
CUUR0000SAH,2005,M08,196.9,CPI (Unadjusted),National,Housing,2005-08-01
CUUR0000SAH,2005,M07,196.6,CPI (Unadjusted),National,Housing,2005-07-01
CUUR0000SAH,2005,M06,195.5,CPI (Unadjusted),National,Housing,2005-06-01
CUUR0000SAH,2005,M05,194.5,CPI (Unadjusted),National,Housing,2005-05-01
CUUR0000SAH,2005,M04,194.4,CPI (Unadjusted),National,Housing,2005-04-01
CUUR0000SAH,2005,M03,194.1,CPI (Unadjusted),National,Housing,2005-03-01
CUUR0000SAH,2005,M02,192.7,CPI (Unadjusted),National,Housing,2005-02-01
CUUR0000SAH,2005,M01,191.8,CPI (Unadjusted),National,Housing,2005-01-01
CUUR0000SAH,2004,M12,190.7,CPI (Unadjusted),National,Housing,2004-12-01
CUUR0000SAH,2004,M11,190.8,CPI (Unadjusted),National,Housing,2004-11-01
CUUR0000SAH,2004,M10,191.0,CPI (Unadjusted),National,Housing,2004-10-01
CUUR0000SAH,2004,M09,191.0,CPI (Unadjusted),National,Housing,2004-09-01
CUUR0000SAH,2004,M08,191.2,CPI (Unadjusted),National,Housing,2004-08-01
CUUR0000SAH,2004,M07,190.9,CPI (Unadjusted),National,Housing,2004-07-01
CUUR0000SAH,2004,M06,190.3,CPI (Unadjusted),National,Housing,2004-06-01
CUUR0000SAH,2004,M05,188.9,CPI (Unadjusted),National,Housing,2004-05-01
CUUR0000SAH,2004,M04,188.4,CPI (Unadjusted),National,Housing,2004-04-01
CUUR0000SAH,2004,M03,187.9,CPI (Unadjusted),National,Housing,2004-03-01
CUUR0000SAH,2004,M02,187.0,CPI (Unadjusted),National,Housing,2004-02-01
CUUR0000SAH,2004,M01,186.3,CPI (Unadjusted),National,Housing,2004-01-01
CUUR0000SAM,2023,M12,553.485,CPI (Unadjusted),National,Medical care,2023-12-01
