series_id,year,period,value,data_type,region,item,date
CUUR0200SA0,2009,M11,206.247,CPI (Unadjusted),Midwest,All items,2009-11-01
CUUR0200SA0,2009,M10,205.706,CPI (Unadjusted),Midwest,All items,2009-10-01
CUUR0200SA0,2009,M09,205.601,CPI (Unadjusted),Midwest,All items,2009-09-01
CUUR0200SA0,2009,M08,205.632,CPI (Unadjusted),Midwest,All items,2009-08-01
CUUR0200SA0,2009,M07,204.814,CPI (Unadjusted),Midwest,All items,2009-07-01
CUUR0200SA0,2009,M06,205.35,CPI (Unadjusted),Midwest,All items,2009-06-01
CUUR0200SA0,2009,M05,203.195,CPI (Unadjusted),Midwest,All items,2009-05-01
CUUR0200SA0,2009,M04,202.327,CPI (Unadjusted),Midwest,All items,2009-04-01
CUUR0200SA0,2009,M03,202.021,CPI (Unadjusted),Midwest,All items,2009-03-01
CUUR0200SA0,2009,M02,201.453,CPI (Unadjusted),Midwest,All items,2009-02-01
CUUR0200SA0,2009,M01,200.815,CPI (Unadjusted),Midwest,All items,2009-01-01
CUUR0200SA0,2008,M12,199.582,CPI (Unadjusted),Midwest,All items,2008-12-01
CUUR0200SA0,2008,M11,201.737,CPI (Unadjusted),Midwest,All items,2008-11-01
CUUR0200SA0,2008,M10,206.019,CPI (Unadjusted),Midwest,All items,2008-10-01
CUUR0200SA0,2008,M09,209.252,CPI (Unadjusted),Midwest,All items,2008-09-01
CUUR0200SA0,2008,M08,209.351,CPI (Unadjusted),Midwest,All items,2008-08-01
CUUR0200SA0,2008,M07,210.071,CPI (Unadjusted),Midwest,All items,2008-07-01
CUUR0200SA0,2008,M06,208.968,CPI (Unadjusted),Midwest,All items,2008-06-01
CUUR0200SA0,2008,M05,207.168,CPI (Unadjusted),Midwest,All items,2008-05-01
CUUR0200SA0,2008,M04,205.393,CPI (Unadjusted),Midwest,All items,2008-04-01
CUUR0200SA0,2008,M03,203.723,CPI (Unadjusted),Midwest,All items,2008-03-01
CUUR0200SA0,2008,M02,201.896,CPI (Unadjusted),Midwest,All items,2008-02-01
CUUR0200SA0,2008,M01,201.427,CPI (Unadjusted),Midwest,All items,2008-01-01
CUUR0200SA0,2007,M12,200.227,CPI (Unadjusted),Midwest,All items,2007-12-01
CUUR0200SA0,2007,M11,200.762,CPI (Unadjusted),Midwest,All items,2007-11-01
CUUR0200SA0,2007,M10,199.455,CPI (Unadjusted),Midwest,All items,2007-10-01
CUUR0200SA0,2007,M09,199.714,CPI (Unadjusted),Midwest,All items,2007-09-01
CUUR0200SA0,2007,M08,198.551,CPI (Unadjusted),Midwest,All items,2007-08-01
CUUR0200SA0,2007,M07,198.989,CPI (Unadjusted),Midwest,All items,2007-07-01
CUUR0200SA0,2007,M06,199.263,CPI (Unadjusted),Midwest,All items,2007-06-01
CUUR0200SA0,2007,M05,199.194,CPI (Unadjusted),Midwest,All items,2007-05-01
CUUR0200SA0,2007,M04,197.405,CPI (Unadjusted),Midwest,All items,2007-04-01
CUUR0200SA0,2007,M03,196.389,CPI (Unadjusted),Midwest,All items,2007-03-01
CUUR0200SA0,2007,M02,194.458,CPI (Unadjusted),Midwest,All items,2007-02-01
CUUR0200SA0,2007,M01,193.068,CPI (Unadjusted),Midwest,All items,2007-01-01
CUUR0200SA0,2006,M12,192.9,CPI (Unadjusted),Midwest,All items,2006-12-01
CUUR0200SA0,2006,M11,192.8,CPI (Unadjusted),Midwest,All items,2006-11-01
CUUR0200SA0,2006,M10,192.3,CPI (Unadjusted),Midwest,All items,2006-10-01
CUUR0200SA0,2006,M09,193.7,CPI (Unadjusted),Midwest,All items,2006-09-01
CUUR0200SA0,2006,M08,195.1,CPI (Unadjusted),Midwest,All items,2006-08-01
CUUR0200SA0,2006,M07,194.6,CPI (Unadjusted),Midwest,All items,2006-07-01
CUUR0200SA0,2006,M06,194.1,CPI (Unadjusted),Midwest,All items,2006-06-01
CUUR0200SA0,2006,M05,193.6,CPI (Unadjusted),Midwest,All items,2006-05-01
CUUR0200SA0,2006,M04,193.0,CPI (Unadjusted),Midwest,All items,2006-04-01
CUUR0200SA0,2006,M03,192.0,CPI (Unadjusted),Midwest,All items,2006-03-01
CUUR0200SA0,2006,M02,190.7,CPI (Unadjusted),Midwest,All items,2006-02-01
CUUR0200SA0,2006,M01,190.8,CPI (Unadjusted),Midwest,All items,2006-01-01
CUUR0200SA0,2005,M12,189.7,CPI (Unadjusted),Midwest,All items,2005-12-01
CUUR0200SA0,2005,M11,190.3,CPI (Unadjusted),Midwest,All items,2005-11-01
CUUR0200SA0,2005,M10,192.1,CPI (Unadjusted),Midwest,All items,2005-10-01
CUUR0200SA0,2005,M09,192.5,CPI (Unadjusted),Midwest,All items,2005-09-01
CUUR0200SA0,2005,M08,189.7,CPI (Unadjusted),Midwest,All items,2005-08-01
CUUR0200SA0,2005,M07,188.4,CPI (Unadjusted),Midwest,All items,2005-07-01
CUUR0200SA0,2005,M06,187.8,CPI (Unadjusted),Midwest,All items,2005-06-01
CUUR0200SA0,2005,M05,187.4,CPI (Unadjusted),Midwest,All items,2005-05-01
CUUR0200SA0,2005,M04,187.7,CPI (Unadjusted),Midwest,All items,2005-04-01
CUUR0200SA0,2005,M03,186.3,CPI (Unadjusted),Midwest,All items,2005-03-01
CUUR0200SA0,2005,M02,185.2,CPI (Unadjusted),Midwest,All items,2005-02-01
CUUR0200SA0,2005,M01,184.1,CPI (Unadjusted),Midwest,All items,2005-01-01
CUUR0200SA0,2004,M12,183.8,CPI (Unadjusted),Midwest,All items,2004-12-01
CUUR0200SA0,2004,M11,184.8,CPI (Unadjusted),Midwest,All items,2004-11-01
CUUR0200SA0,2004,M10,184.5,CPI (Unadjusted),Midwest,All items,2004-10-01
CUUR0200SA0,2004,M09,183.6,CPI (Unadjusted),Midwest,All items,2004-09-01
CUUR0200SA0,2004,M08,183.3,CPI (Unadjusted),Midwest,All items,2004-08-01
CUUR0200SA0,2004,M07,183.2,CPI (Unadjusted),Midwest,All items,2004-07-01
CUUR0200SA0,2004,M06,183.3,CPI (Unadjusted),Midwest,All items,2004-06-01
CUUR0200SA0,2004,M05,182.9,CPI (Unadjusted),Midwest,All items,2004-05-01
CUUR0200SA0,2004,M04,181.5,CPI (Unadjusted),Midwest,All items,2004-04-01
CUUR0200SA0,2004,M03,181.0,CPI (Unadjusted),Midwest,All items,2004-03-01
CUUR0200SA0,2004,M02,180.2,CPI (Unadjusted),Midwest,All items,2004-02-01
CUUR0200SA0,2004,M01,179.4,CPI (Unadjusted),Midwest,All items,2004-01-01
CUUR0200SA0,2003,M12,178.4,CPI (Unadjusted),Midwest,All items,2003-12-01
CUUR0200SA0,2003,M11,178.9,CPI (Unadjusted),Midwest,All items,2003-11-01
CUUR0200SA0,2003,M10,179.1,CPI (Unadjusted),Midwest,All items,2003-10-01
CUUR0200SA0,2003,M09,179.5,CPI (Unadjusted),Midwest,All items,2003-09-01
CUUR0200SA0,2003,M08,178.8,CPI (Unadjusted),Midwest,All items,2003-08-01
CUUR0200SA0,2003,M07,178.1,CPI (Unadjusted),Midwest,All items,2003-07-01
CUUR0200SA0,2003,M06,178.4,CPI (Unadjusted),Midwest,All items,2003-06-01
CUUR0200SA0,2003,M05,177.7,CPI (Unadjusted),Midwest,All items,2003-05-01
CUUR0200SA0,2003,M04,177.8,CPI (Unadjusted),Midwest,All items,2003-04-01
CUUR0200SA0,2003,M03,178.6,CPI (Unadjusted),Midwest,All items,2003-03-01
CUUR0200SA0,2003,M02,177.8,CPI (Unadjusted),Midwest,All items,2003-02-01
CUUR0200SA0,2003,M01,176.2,CPI (Unadjusted),Midwest,All items,2003-01-01
CUUR0200SA0,2002,M12,175.5,CPI (Unadjusted),Midwest,All items,2002-12-01
CUUR0200SA0,2002,M11,176.1,CPI (Unadjusted),Midwest,All items,2002-11-01
CUUR0200SA0,2002,M10,176.3,CPI (Unadjusted),Midwest,All items,2002-10-01
CUUR0200SA0,2002,M09,176.2,CPI (Unadjusted),Midwest,All items,2002-09-01
CUUR0200SA0,2002,M08,175.8,CPI (Unadjusted),Midwest,All items,2002-08-01
CUUR0200SA0,2002,M07,175.3,CPI (Unadjusted),Midwest,All items,2002-07-01
CUUR0200SA0,2002,M06,175.3,CPI (Unadjusted),Midwest,All items,2002-06-01
CUUR0200SA0,2002,M05,174.8,CPI (Unadjusted),Midwest,All items,2002-05-01
CUUR0200SA0,2002,M04,174.7,CPI (Unadjusted),Midwest,All items,2002-04-01
CUUR0200SA0,2002,M03,173.6,CPI (Unadjusted),Midwest,All items,2002-03-01
CUUR0200SA0,2002,M02,172.5,CPI (Unadjusted),Midwest,All items,2002-02-01
CUUR0200SA0,2002,M01,172.1,CPI (Unadjusted),Midwest,All items,2002-01-01
CUUR0200SA0,2001,M12,171.9,CPI (Unadjusted),Midwest,All items,2001-12-01
CUUR0200SA0,2001,M11,172.5,CPI (Unadjusted),Midwest,All items,2001-11-01
CUUR0200SA0,2001,M10,172.6,CPI (Unadjusted),Midwest,All items,2001-10-01
CUUR0200SA0,2001,M09,174.6,CPI (Unadjusted),Midwest,All items,2001-09-01
CUUR0200SA0,2001,M08,173.0,CPI (Unadjusted),Midwest,All items,2001-08-01
CUUR0200SA0,2001,M07,172.5,CPI (Unadjusted),Midwest,All items,2001-07-01
CUUR0200SA0,2001,M06,173.8,CPI (Unadjusted),Midwest,All items,2001-06-01
CUUR0200SA0,2001,M05,174.2,CPI (Unadjusted),Midwest,All items,2001-05-01
CUUR0200SA0,2001,M04,172.8,CPI (Unadjusted),Midwest,All items,2001-04-01
CUUR0200SA0,2001,M03,171.7,CPI (Unadjusted),Midwest,All items,2001-03-01
CUUR0200SA0,2001,M02,172.1,CPI (Unadjusted),Midwest,All items,2001-02-01
CUUR0200SA0,2001,M01,171.9,CPI (Unadjusted),Midwest,All items,2001-01-01
CUUR0200SA0,2000,M12,170.2,CPI (Unadjusted),Midwest,All items,2000-12-01
CUUR0200SA0,2000,M11,170.3,CPI (Unadjusted),Midwest,All items,2000-11-01
CUUR0200SA0,2000,M10,170.1,CPI (Unadjusted),Midwest,All items,2000-10-01
CUUR0200SA0,2000,M09,170.0,CPI (Unadjusted),Midwest,All items,2000-09-01
CUUR0200SA0,2000,M08,168.2,CPI (Unadjusted),Midwest,All items,2000-08-01
CUUR0200SA0,2000,M07,168.8,CPI (Unadjusted),Midwest,All items,2000-07-01
CUUR0200SA0,2000,M06,169.7,CPI (Unadjusted),Midwest,All items,2000-06-01
CUUR0200SA0,2000,M05,167.5,CPI (Unadjusted),Midwest,All items,2000-05-01
CUUR0200SA0,2000,M04,167.0,CPI (Unadjusted),Midwest,All items,2000-04-01
CUUR0200SA0,2000,M03,167.1,CPI (Unadjusted),Midwest,All items,2000-03-01
CUUR0200SA0,2000,M02,165.9,CPI (Unadjusted),Midwest,All items,2000-02-01
CUUR0200SA0,2000,M01,164.9,CPI (Unadjusted),Midwest,All items,2000-01-01
CUUR0200SA0,1999,M12,164.4,CPI (Unadjusted),Midwest,All items,1999-12-01
CUUR0200SA0,1999,M11,164.6,CPI (Unadjusted),Midwest,All items,1999-11-01
CUUR0200SA0,1999,M10,164.3,CPI (Unadjusted),Midwest,All items,1999-10-01
CUUR0200SA0,1999,M09,164.3,CPI (Unadjusted),Midwest,All items,1999-09-01
CUUR0200SA0,1999,M08,163.2,CPI (Unadjusted),Midwest,All items,1999-08-01
CUUR0200SA0,1999,M07,162.9,CPI (Unadjusted),Midwest,All items,1999-07-01
CUUR0200SA0,1999,M06,162.5,CPI (Unadjusted),Midwest,All items,1999-06-01
CUUR0200SA0,1999,M05,162.2,CPI (Unadjusted),Midwest,All items,1999-05-01
CUUR0200SA0,1999,M04,162.2,CPI (Unadjusted),Midwest,All items,1999-04-01
CUUR0200SA0,1999,M03,161.0,CPI (Unadjusted),Midwest,All items,1999-03-01
CUUR0200SA0,1999,M02,160.5,CPI (Unadjusted),Midwest,All items,1999-02-01
CUUR0200SA0,1999,M01,160.4,CPI (Unadjusted),Midwest,All items,1999-01-01
CUUR0200SA0L1E,2018,M12,241.071,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2018-12-01
CUUR0200SA0L1E,2018,M11,241.121,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2018-11-01
CUUR0200SA0L1E,2018,M10,241.052,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2018-10-01
CUUR0200SA0L1E,2018,M09,240.248,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2018-09-01
CUUR0200SA0L1E,2018,M08,240.048,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2018-08-01
CUUR0200SA0L1E,2018,M07,239.978,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2018-07-01
CUUR0200SA0L1E,2018,M06,239.948,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2018-06-01
CUUR0200SA0L1E,2018,M05,239.896,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2018-05-01
CUUR0200SA0L1E,2018,M04,239.531,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2018-04-01
CUUR0200SA0L1E,2018,M03,239.056,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2018-03-01
CUUR0200SA0L1E,2018,M02,238.302,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2018-02-01
CUUR0200SA0L1E,2018,M01,237.575,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2018-01-01
CUUR0200SA0L1E,2017,M12,236.452,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2017-12-01
CUUR0200SA0L1E,2017,M11,236.259,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2017-11-01
CUUR0200SA0L1E,2017,M10,236.574,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2017-10-01
CUUR0200SA0L1E,2017,M09,236.172,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2017-09-01
CUUR0200SA0L1E,2017,M08,235.978,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2017-08-01
CUUR0200SA0L1E,2017,M07,235.798,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2017-07-01
CUUR0200SA0L1E,2017,M06,235.645,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2017-06-01
CUUR0200SA0L1E,2017,M05,235.9,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2017-05-01
CUUR0200SA0L1E,2017,M04,235.785,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2017-04-01
CUUR0200SA0L1E,2017,M03,235.232,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2017-03-01
CUUR0200SA0L1E,2017,M02,235.165,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2017-02-01
CUUR0200SA0L1E,2017,M01,234.276,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2017-01-01
CUUR0200SA0L1E,2016,M12,233.317,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2016-12-01
CUUR0200SA0L1E,2016,M11,233.665,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2016-11-01
CUUR0200SA0L1E,2016,M10,233.754,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2016-10-01
CUUR0200SA0L1E,2016,M09,233.682,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2016-09-01
CUUR0200SA0L1E,2016,M08,233.028,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2016-08-01
CUUR0200SA0L1E,2016,M07,232.765,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2016-07-01
CUUR0200SA0L1E,2016,M06,233.191,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2016-06-01
CUUR0200SA0L1E,2016,M05,232.727,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2016-05-01
CUUR0200SA0L1E,2016,M04,232.439,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2016-04-01
CUUR0200SA0L1E,2016,M03,231.855,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2016-03-01
CUUR0200SA0L1E,2016,M02,231.263,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2016-02-01
CUUR0200SA0L1E,2016,M01,230.318,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2016-01-01
CUUR0200SA0L1E,2015,M12,229.402,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2015-12-01
CUUR0200SA0L1E,2015,M11,229.815,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2015-11-01
CUUR0200SA0L1E,2015,M10,229.863,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2015-10-01
CUUR0200SA0L1E,2015,M09,229.518,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2015-09-01
CUUR0200SA0L1E,2015,M08,228.873,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2015-08-01
CUUR0200SA0L1E,2015,M07,228.702,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2015-07-01
CUUR0200SA0L1E,2015,M06,228.768,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2015-06-01
CUUR0200SA0L1E,2015,M05,228.689,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2015-05-01
CUUR0200SA0L1E,2015,M04,228.429,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2015-04-01
CUUR0200SA0L1E,2015,M03,227.923,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2015-03-01
CUUR0200SA0L1E,2015,M02,226.969,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2015-02-01
CUUR0200SA0L1E,2015,M01,226.789,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2015-01-01
CUUR0200SA0L1E,2014,M12,226.116,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2014-12-01
CUUR0200SA0L1E,2014,M11,226.618,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2014-11-01
CUUR0200SA0L1E,2014,M10,226.984,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2014-10-01
CUUR0200SA0L1E,2014,M09,226.65,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2014-09-01
CUUR0200SA0L1E,2014,M08,226.114,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2014-08-01
CUUR0200SA0L1E,2014,M07,225.987,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2014-07-01
CUUR0200SA0L1E,2014,M06,226.017,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2014-06-01
CUUR0200SA0L1E,2014,M05,225.894,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2014-05-01
CUUR0200SA0L1E,2014,M04,225.461,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2014-04-01
CUUR0200SA0L1E,2014,M03,224.842,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2014-03-01
CUUR0200SA0L1E,2014,M02,224.093,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2014-02-01
CUUR0200SA0L1E,2014,M01,223.271,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2014-01-01
CUUR0200SA0L1E,2013,M12,223.033,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2013-12-01
CUUR0200SA0L1E,2013,M11,223.645,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2013-11-01
CUUR0200SA0L1E,2013,M10,223.484,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2013-10-01
CUUR0200SA0L1E,2013,M09,223.288,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2013-09-01
CUUR0200SA0L1E,2013,M08,222.767,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2013-08-01
CUUR0200SA0L1E,2013,M07,222.483,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2013-07-01
CUUR0200SA0L1E,2013,M06,222.368,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2013-06-01
CUUR0200SA0L1E,2013,M05,222.256,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2013-05-01
CUUR0200SA0L1E,2013,M04,221.949,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2013-04-01
CUUR0200SA0L1E,2013,M03,221.742,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2013-03-01
CUUR0200SA0L1E,2013,M02,221.267,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2013-02-01
CUUR0200SA0L1E,2013,M01,220.469,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2013-01-01
CUUR0200SA0L1E,2012,M12,220.038,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2012-12-01
CUUR0200SA0L1E,2012,M11,220.174,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2012-11-01
CUUR0200SA0L1E,2012,M10,220.125,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2012-10-01
CUUR0200SA0L1E,2012,M09,219.551,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2012-09-01
CUUR0200SA0L1E,2012,M08,219.115,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2012-08-01
CUUR0200SA0L1E,2012,M07,218.883,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2012-07-01
CUUR0200SA0L1E,2012,M06,218.779,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2012-06-01
CUUR0200SA0L1E,2012,M05,218.665,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2012-05-01
CUUR0200SA0L1E,2012,M04,218.21,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2012-04-01
CUUR0200SA0L1E,2012,M03,217.671,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2012-03-01
CUUR0200SA0L1E,2012,M02,216.957,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2012-02-01
CUUR0200SA0L1E,2012,M01,216.367,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2012-01-01
CUUR0200SA0L1E,2011,M12,215.798,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2011-12-01
CUUR0200SA0L1E,2011,M11,215.85,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2011-11-01
CUUR0200SA0L1E,2011,M10,215.743,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2011-10-01
CUUR0200SA0L1E,2011,M09,215.292,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2011-09-01
CUUR0200SA0L1E,2011,M08,214.831,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2011-08-01
CUUR0200SA0L1E,2011,M07,214.302,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2011-07-01
CUUR0200SA0L1E,2011,M06,214.066,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2011-06-01
CUUR0200SA0L1E,2011,M05,213.609,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2011-05-01
CUUR0200SA0L1E,2011,M04,213.082,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2011-04-01
CUUR0200SA0L1E,2011,M03,212.736,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2011-03-01
CUUR0200SA0L1E,2011,M02,212.349,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2011-02-01
CUUR0200SA0L1E,2011,M01,211.827,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2011-01-01
CUUR0200SA0L1E,2010,M12,211.349,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2010-12-01
CUUR0200SA0L1E,2010,M11,211.587,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2010-11-01
CUUR0200SA0L1E,2010,M10,211.564,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2010-10-01
CUUR0200SA0L1E,2010,M09,211.262,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2010-09-01
CUUR0200SA0L1E,2010,M08,211.003,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2010-08-01
CUUR0200SA0L1E,2010,M07,210.445,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2010-07-01
CUUR0200SA0L1E,2010,M06,210.449,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2010-06-01
CUUR0200SA0L1E,2010,M05,210.588,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2010-05-01
CUUR0200SA0L1E,2010,M04,210.571,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2010-04-01
CUUR0200SA0L1E,2010,M03,210.333,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2010-03-01
CUUR0200SA0L1E,2010,M02,209.992,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2010-02-01
CUUR0200SA0L1E,2010,M01,209.321,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2010-01-01
CUUR0200SA0L1E,2009,M12,209.43,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2009-12-01
CUUR0200SA0L1E,2009,M11,209.982,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2009-11-01
CUUR0200SA0L1E,2009,M10,210.208,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2009-10-01
CUUR0200SA0L1E,2009,M09,209.612,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2009-09-01
CUUR0200SA0L1E,2009,M08,208.916,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2009-08-01
CUUR0200SA0L1E,2009,M07,208.304,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2009-07-01
CUUR0200SA0L1E,2009,M06,208.132,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2009-06-01
CUUR0200SA0L1E,2009,M05,208.022,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2009-05-01
CUUR0200SA0L1E,2009,M04,207.97,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2009-04-01
CUUR0200SA0L1E,2009,M03,207.407,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2009-03-01
CUUR0200SA0L1E,2009,M02,206.425,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2009-02-01
CUUR0200SA0L1E,2009,M01,205.416,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2009-01-01
CUUR0200SA0L1E,2008,M12,204.955,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2008-12-01
CUUR0200SA0L1E,2008,M11,205.758,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2008-11-01
CUUR0200SA0L1E,2008,M10,206.181,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2008-10-01
CUUR0200SA0L1E,2008,M09,206.005,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2008-09-01
CUUR0200SA0L1E,2008,M08,205.685,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2008-08-01
CUUR0200SA0L1E,2008,M07,205.022,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2008-07-01
CUUR0200SA0L1E,2008,M06,204.806,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2008-06-01
CUUR0200SA0L1E,2008,M05,204.804,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2008-05-01
CUUR0200SA0L1E,2008,M04,204.963,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2008-04-01
CUUR0200SA0L1E,2008,M03,204.616,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2008-03-01
CUUR0200SA0L1E,2008,M02,203.592,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2008-02-01
CUUR0200SA0L1E,2008,M01,203.23,CPI (Unadjusted),Midwest,Core CPI (excludes food & energy),2008-01-01
