series id,year,period,value,region,item,date,data_type
CUUR0100SAA,2013,M04,131.107,Northeast,Apparel,2013-04-01,CPI (Unadjusted)
CUUR0100SAA,2013,M03,130.408,Northeast,Apparel,2013-03-01,CPI (Unadjusted)
CUUR0100SAA,2013,M02,129.525,Northeast,Apparel,2013-02-01,CPI (Unadjusted)
CUUR0100SAA,2013,M01,126.919,Northeast,Apparel,2013-01-01,CPI (Unadjusted)
CUUR0100SAA,2012,M12,127.979,Northeast,Apparel,2012-12-01,CPI (Unadjusted)
CUUR0100SAA,2012,M11,132.11,Northeast,Apparel,2012-11-01,CPI (Unadjusted)
CUUR0100SAA,2012,M10,133.745,Northeast,Apparel,2012-10-01,CPI (Unadjusted)
CUUR0100SAA,2012,M09,134.271,Northeast,Apparel,2012-09-01,CPI (Unadjusted)
CUUR0100SAA,2012,M08,129.468,Northeast,Apparel,2012-08-01,CPI (Unadjusted)
CUUR0100SAA,2012,M07,125.107,Northeast,Apparel,2012-07-01,CPI (Unadjusted)
CUUR0100SAA,2012,M06,126.999,Northeast,Apparel,2012-06-01,CPI (Unadjusted)
CUUR0100SAA,2012,M05,130.99,Northeast,Apparel,2012-05-01,CPI (Unadjusted)
CUUR0100SAA,2012,M04,132.085,Northeast,Apparel,2012-04-01,CPI (Unadjusted)
CUUR0100SAA,2012,M03,131.208,Northeast,Apparel,2012-03-01,CPI (Unadjusted)
CUUR0100SAA,2012,M02,126.113,Northeast,Apparel,2012-02-01,CPI (Unadjusted)
CUUR0100SAA,2012,M01,124.574,Northeast,Apparel,2012-01-01,CPI (Unadjusted)
CUUR0100SAA,2011,M12,126.04,Northeast,Apparel,2011-12-01,CPI (Unadjusted)
CUUR0100SAA,2011,M11,131.239,Northeast,Apparel,2011-11-01,CPI (Unadjusted)
CUUR0100SAA,2011,M10,132.618,Northeast,Apparel,2011-10-01,CPI (Unadjusted)
CUUR0100SAA,2011,M09,130.676,Northeast,Apparel,2011-09-01,CPI (Unadjusted)
CUUR0100SAA,2011,M08,126.635,Northeast,Apparel,2011-08-01,CPI (Unadjusted)
CUUR0100SAA,2011,M07,121.166,Northeast,Apparel,2011-07-01,CPI (Unadjusted)
CUUR0100SAA,2011,M06,122.579,Northeast,Apparel,2011-06-01,CPI (Unadjusted)
CUUR0100SAA,2011,M05,124.472,Northeast,Apparel,2011-05-01,CPI (Unadjusted)
CUUR0100SAA,2011,M04,125.177,Northeast,Apparel,2011-04-01,CPI (Unadjusted)
CUUR0100SAA,2011,M03,125.943,Northeast,Apparel,2011-03-01,CPI (Unadjusted)
CUUR0100SAA,2011,M02,122.118,Northeast,Apparel,2011-02-01,CPI (Unadjusted)
CUUR0100SAA,2011,M01,119.195,Northeast,Apparel,2011-01-01,CPI (Unadjusted)
CUUR0100SAA,2010,M12,121.019,Northeast,Apparel,2010-12-01,CPI (Unadjusted)
CUUR0100SAA,2010,M11,125.977,Northeast,Apparel,2010-11-01,CPI (Unadjusted)
CUUR0100SAA,2010,M10,126.445,Northeast,Apparel,2010-10-01,CPI (Unadjusted)
CUUR0100SAA,2010,M09,124.81,Northeast,Apparel,2010-09-01,CPI (Unadjusted)
CUUR0100SAA,2010,M08,119.253,Northeast,Apparel,2010-08-01,CPI (Unadjusted)
CUUR0100SAA,2010,M07,114.855,Northeast,Apparel,2010-07-01,CPI (Unadjusted)
CUUR0100SAA,2010,M06,118.741,Northeast,Apparel,2010-06-01,CPI (Unadjusted)
CUUR0100SAA,2010,M05,123.556,Northeast,Apparel,2010-05-01,CPI (Unadjusted)
CUUR0100SAA,2010,M04,125.004,Northeast,Apparel,2010-04-01,CPI (Unadjusted)
CUUR0100SAA,2010,M03,124.642,Northeast,Apparel,2010-03-01,CPI (Unadjusted)
CUUR0100SAA,2010,M02,119.498,Northeast,Apparel,2010-02-01,CPI (Unadjusted)
CUUR0100SAA,2010,M01,118.019,Northeast,Apparel,2010-01-01,CPI (Unadjusted)
CUUR0100SAA,2009,M12,121.196,Northeast,Apparel,2009-12-01,CPI (Unadjusted)
CUUR0100SAA,2009,M11,124.488,Northeast,Apparel,2009-11-01,CPI (Unadjusted)
CUUR0100SAA,2009,M10,127.007,Northeast,Apparel,2009-10-01,CPI (Unadjusted)
CUUR0100SAA,2009,M09,125.441,Northeast,Apparel,2009-09-01,CPI (Unadjusted)
CUUR0100SAA,2009,M08,116.016,Northeast,Apparel,2009-08-01,CPI (Unadjusted)
CUUR0100SAA,2009,M07,111.496,Northeast,Apparel,2009-07-01,CPI (Unadjusted)
CUUR0100SAA,2009,M06,115.915,Northeast,Apparel,2009-06-01,CPI (Unadjusted)
CUUR0100SAA,2009,M05,120.491,Northeast,Apparel,2009-05-01,CPI (Unadjusted)
CUUR0100SAA,2009,M04,122.159,Northeast,Apparel,2009-04-01,CPI (Unadjusted)
CUUR0100SAA,2009,M03,122.298,Northeast,Apparel,2009-03-01,CPI (Unadjusted)
CUUR0100SAA,2009,M02,119.3,Northeast,Apparel,2009-02-01,CPI (Unadjusted)
CUUR0100SAA,2009,M01,113.182,Northeast,Apparel,2009-01-01,CPI (Unadjusted)
CUUR0100SAA,2008,M12,115.702,Northeast,Apparel,2008-12-01,CPI (Unadjusted)
CUUR0100SAA,2008,M11,121.447,Northeast,Apparel,2008-11-01,CPI (Unadjusted)
CUUR0100SAA,2008,M10,124.181,Northeast,Apparel,2008-10-01,CPI (Unadjusted)
CUUR0100SAA,2008,M09,123.837,Northeast,Apparel,2008-09-01,CPI (Unadjusted)
CUUR0100SAA,2008,M08,115.467,Northeast,Apparel,2008-08-01,CPI (Unadjusted)
CUUR0100SAA,2008,M07,111.732,Northeast,Apparel,2008-07-01,CPI (Unadjusted)
CUUR0100SAA,2008,M06,114.157,Northeast,Apparel,2008-06-01,CPI (Unadjusted)
CUUR0100SAA,2008,M05,118.835,Northeast,Apparel,2008-05-01,CPI (Unadjusted)
CUUR0100SAA,2008,M04,119.702,Northeast,Apparel,2008-04-01,CPI (Unadjusted)
CUUR0100SAA,2008,M03,118.79,Northeast,Apparel,2008-03-01,CPI (Unadjusted)
CUUR0100SAA,2008,M02,116.215,Northeast,Apparel,2008-02-01,CPI (Unadjusted)
CUUR0100SAA,2008,M01,112.382,Northeast,Apparel,2008-01-01,CPI (Unadjusted)
CUUR0100SAA,2007,M12,114.383,Northeast,Apparel,2007-12-01,CPI (Unadjusted)
CUUR0100SAA,2007,M11,118.099,Northeast,Apparel,2007-11-01,CPI (Unadjusted)
CUUR0100SAA,2007,M10,120.59,Northeast,Apparel,2007-10-01,CPI (Unadjusted)
CUUR0100SAA,2007,M09,120.657,Northeast,Apparel,2007-09-01,CPI (Unadjusted)
CUUR0100SAA,2007,M08,114.0,Northeast,Apparel,2007-08-01,CPI (Unadjusted)
CUUR0100SAA,2007,M07,111.516,Northeast,Apparel,2007-07-01,CPI (Unadjusted)
CUUR0100SAA,2007,M06,116.437,Northeast,Apparel,2007-06-01,CPI (Unadjusted)
CUUR0100SAA,2007,M05,121.873,Northeast,Apparel,2007-05-01,CPI (Unadjusted)
CUUR0100SAA,2007,M04,121.602,Northeast,Apparel,2007-04-01,CPI (Unadjusted)
CUUR0100SAA,2007,M03,120.591,Northeast,Apparel,2007-03-01,CPI (Unadjusted)
CUUR0100SAA,2007,M02,117.876,Northeast,Apparel,2007-02-01,CPI (Unadjusted)
CUUR0100SAA,2007,M01,113.023,Northeast,Apparel,2007-01-01,CPI (Unadjusted)
CUUR0100SAA,2006,M12,115.7,Northeast,Apparel,2006-12-01,CPI (Unadjusted)
CUUR0100SAA,2006,M11,120.1,Northeast,Apparel,2006-11-01,CPI (Unadjusted)
CUUR0100SAA,2006,M10,122.6,Northeast,Apparel,2006-10-01,CPI (Unadjusted)
CUUR0100SAA,2006,M09,120.8,Northeast,Apparel,2006-09-01,CPI (Unadjusted)
CUUR0100SAA,2006,M08,115.6,Northeast,Apparel,2006-08-01,CPI (Unadjusted)
CUUR0100SAA,2006,M07,112.7,Northeast,Apparel,2006-07-01,CPI (Unadjusted)
CUUR0100SAA,2006,M06,119.6,Northeast,Apparel,2006-06-01,CPI (Unadjusted)
CUUR0100SAA,2006,M05,123.3,Northeast,Apparel,2006-05-01,CPI (Unadjusted)
CUUR0100SAA,2006,M04,124.6,Northeast,Apparel,2006-04-01,CPI (Unadjusted)
CUUR0100SAA,2006,M03,124.0,Northeast,Apparel,2006-03-01,CPI (Unadjusted)
CUUR0100SAA,2006,M02,118.1,Northeast,Apparel,2006-02-01,CPI (Unadjusted)
CUUR0100SAA,2006,M01,114.6,Northeast,Apparel,2006-01-01,CPI (Unadjusted)
CUUR0100SAA,2005,M12,116.6,Northeast,Apparel,2005-12-01,CPI (Unadjusted)
CUUR0100SAA,2005,M11,122.5,Northeast,Apparel,2005-11-01,CPI (Unadjusted)
CUUR0100SAA,2005,M10,124.4,Northeast,Apparel,2005-10-01,CPI (Unadjusted)
CUUR0100SAA,2005,M09,122.8,Northeast,Apparel,2005-09-01,CPI (Unadjusted)
CUUR0100SAA,2005,M08,121.1,Northeast,Apparel,2005-08-01,CPI (Unadjusted)
CUUR0100SAA,2005,M07,116.4,Northeast,Apparel,2005-07-01,CPI (Unadjusted)
CUUR0100SAA,2005,M06,119.3,Northeast,Apparel,2005-06-01,CPI (Unadjusted)
CUUR0100SAA,2005,M05,123.4,Northeast,Apparel,2005-05-01,CPI (Unadjusted)
CUUR0100SAA,2005,M04,123.7,Northeast,Apparel,2005-04-01,CPI (Unadjusted)
CUUR0100SAA,2005,M03,124.6,Northeast,Apparel,2005-03-01,CPI (Unadjusted)
CUUR0100SAA,2005,M02,118.7,Northeast,Apparel,2005-02-01,CPI (Unadjusted)
CUUR0100SAA,2005,M01,116.5,Northeast,Apparel,2005-01-01,CPI (Unadjusted)
CUUR0100SAA,2004,M12,119.6,Northeast,Apparel,2004-12-01,CPI (Unadjusted)
CUUR0100SAA,2004,M11,124.9,Northeast,Apparel,2004-11-01,CPI (Unadjusted)
CUUR0100SAA,2004,M10,126.1,Northeast,Apparel,2004-10-01,CPI (Unadjusted)
CUUR0100SAA,2004,M09,122.5,Northeast,Apparel,2004-09-01,CPI (Unadjusted)
CUUR0100SAA,2004,M08,117.6,Northeast,Apparel,2004-08-01,CPI (Unadjusted)
CUUR0100SAA,2004,M07,115.8,Northeast,Apparel,2004-07-01,CPI (Unadjusted)
CUUR0100SAA,2004,M06,119.5,Northeast,Apparel,2004-06-01,CPI (Unadjusted)
CUUR0100SAA,2004,M05,123.4,Northeast,Apparel,2004-05-01,CPI (Unadjusted)
CUUR0100SAA,2004,M04,124.4,Northeast,Apparel,2004-04-01,CPI (Unadjusted)
CUUR0100SAA,2004,M03,124.8,Northeast,Apparel,2004-03-01,CPI (Unadjusted)
CUUR0100SAA,2004,M02,118.6,Northeast,Apparel,2004-02-01,CPI (Unadjusted)
CUUR0100SAA,2004,M01,113.7,Northeast,Apparel,2004-01-01,CPI (Unadjusted)
CUUR0100SAA,2003,M12,117.7,Northeast,Apparel,2003-12-01,CPI (Unadjusted)
CUUR0100SAA,2003,M11,122.8,Northeast,Apparel,2003-11-01,CPI (Unadjusted)
CUUR0100SAA,2003,M10,126.1,Northeast,Apparel,2003-10-01,CPI (Unadjusted)
CUUR0100SAA,2003,M09,125.2,Northeast,Apparel,2003-09-01,CPI (Unadjusted)
CUUR0100SAA,2003,M08,119.2,Northeast,Apparel,2003-08-01,CPI (Unadjusted)
CUUR0100SAA,2003,M07,115.1,Northeast,Apparel,2003-07-01,CPI (Unadjusted)
CUUR0100SAA,2003,M06,115.8,Northeast,Apparel,2003-06-01,CPI (Unadjusted)
CUUR0100SAA,2003,M05,116.8,Northeast,Apparel,2003-05-01,CPI (Unadjusted)
CUUR0100SAA,2003,M04,120.1,Northeast,Apparel,2003-04-01,CPI (Unadjusted)
CUUR0100SAA,2003,M03,118.7,Northeast,Apparel,2003-03-01,CPI (Unadjusted)
CUUR0100SAA,2003,M02,115.9,Northeast,Apparel,2003-02-01,CPI (Unadjusted)
CUUR0100SAA,2003,M01,114.5,Northeast,Apparel,2003-01-01,CPI (Unadjusted)
CUUR0100SAA,2002,M12,119.0,Northeast,Apparel,2002-12-01,CPI (Unadjusted)
CUUR0100SAA,2002,M11,123.5,Northeast,Apparel,2002-11-01,CPI (Unadjusted)
CUUR0100SAA,2002,M10,126.5,Northeast,Apparel,2002-10-01,CPI (Unadjusted)
CUUR0100SAA,2002,M09,126.5,Northeast,Apparel,2002-09-01,CPI (Unadjusted)
CUUR0100SAA,2002,M08,121.5,Northeast,Apparel,2002-08-01,CPI (Unadjusted)
CUUR0100SAA,2002,M07,116.5,Northeast,Apparel,2002-07-01,CPI (Unadjusted)
CUUR0100SAA,2002,M06,120.0,Northeast,Apparel,2002-06-01,CPI (Unadjusted)
CUUR0100SAA,2002,M05,124.9,Northeast,Apparel,2002-05-01,CPI (Unadjusted)
CUUR0100SAA,2002,M04,126.8,Northeast,Apparel,2002-04-01,CPI (Unadjusted)
CUUR0100SAA,2002,M03,127.6,Northeast,Apparel,2002-03-01,CPI (Unadjusted)
CUUR0100SAA,2002,M02,123.5,Northeast,Apparel,2002-02-01,CPI (Unadjusted)
CUUR0100SAA,2002,M01,117.9,Northeast,Apparel,2002-01-01,CPI (Unadjusted)
CUUR0100SAA,2001,M12,120.6,Northeast,Apparel,2001-12-01,CPI (Unadjusted)
CUUR0100SAA,2001,M11,124.9,Northeast,Apparel,2001-11-01,CPI (Unadjusted)
CUUR0100SAA,2001,M10,126.5,Northeast,Apparel,2001-10-01,CPI (Unadjusted)
CUUR0100SAA,2001,M09,124.2,Northeast,Apparel,2001-09-01,CPI (Unadjusted)
CUUR0100SAA,2001,M08,121.6,Northeast,Apparel,2001-08-01,CPI (Unadjusted)
CUUR0100SAA,2001,M07,120.9,Northeast,Apparel,2001-07-01,CPI (Unadjusted)
CUUR0100SAA,2001,M06,125.1,Northeast,Apparel,2001-06-01,CPI (Unadjusted)
CUUR0100SAA,2001,M05,128.3,Northeast,Apparel,2001-05-01,CPI (Unadjusted)
CUUR0100SAA,2001,M04,129.6,Northeast,Apparel,2001-04-01,CPI (Unadjusted)
CUUR0100SAA,2001,M03,130.0,Northeast,Apparel,2001-03-01,CPI (Unadjusted)
CUUR0100SAA,2001,M02,125.9,Northeast,Apparel,2001-02-01,CPI (Unadjusted)
CUUR0100SAA,2001,M01,123.3,Northeast,Apparel,2001-01-01,CPI (Unadjusted)
CUUR0100SAA,2000,M12,125.5,Northeast,Apparel,2000-12-01,CPI (Unadjusted)
CUUR0100SAA,2000,M11,130.9,Northeast,Apparel,2000-11-01,CPI (Unadjusted)
CUUR0100SAA,2000,M10,133.8,Northeast,Apparel,2000-10-01,CPI (Unadjusted)
CUUR0100SAA,2000,M09,131.4,Northeast,Apparel,2000-09-01,CPI (Unadjusted)
CUUR0100SAA,2000,M08,125.1,Northeast,Apparel,2000-08-01,CPI (Unadjusted)
CUUR0100SAA,2000,M07,122.3,Northeast,Apparel,2000-07-01,CPI (Unadjusted)
CUUR0100SAA,2000,M06,125.8,Northeast,Apparel,2000-06-01,CPI (Unadjusted)
CUUR0100SAA,2000,M05,131.0,Northeast,Apparel,2000-05-01,CPI (Unadjusted)
CUUR0100SAA,2000,M04,130.9,Northeast,Apparel,2000-04-01,CPI (Unadjusted)
CUUR0100SAA,2000,M03,130.9,Northeast,Apparel,2000-03-01,CPI (Unadjusted)
CUUR0100SAA,2000,M02,128.3,Northeast,Apparel,2000-02-01,CPI (Unadjusted)
CUUR0100SAA,2000,M01,124.1,Northeast,Apparel,2000-01-01,CPI (Unadjusted)
CUUR0100SAA,1999,M12,127.5,Northeast,Apparel,1999-12-01,CPI (Unadjusted)
CUUR0100SAA,1999,M11,132.3,Northeast,Apparel,1999-11-01,CPI (Unadjusted)
CUUR0100SAA,1999,M10,135.5,Northeast,Apparel,1999-10-01,CPI (Unadjusted)
CUUR0100SAA,1999,M09,133.0,Northeast,Apparel,1999-09-01,CPI (Unadjusted)
CUUR0100SAA,1999,M08,127.5,Northeast,Apparel,1999-08-01,CPI (Unadjusted)
CUUR0100SAA,1999,M07,125.6,Northeast,Apparel,1999-07-01,CPI (Unadjusted)
CUUR0100SAA,1999,M06,128.4,Northeast,Apparel,1999-06-01,CPI (Unadjusted)
CUUR0100SAA,1999,M05,130.6,Northeast,Apparel,1999-05-01,CPI (Unadjusted)
CUUR0100SAA,1999,M04,131.6,Northeast,Apparel,1999-04-01,CPI (Unadjusted)
CUUR0100SAA,1999,M03,129.3,Northeast,Apparel,1999-03-01,CPI (Unadjusted)
CUUR0100SAA,1999,M02,125.6,Northeast,Apparel,1999-02-01,CPI (Unadjusted)
CUUR0100SAA,1999,M01,125.2,Northeast,Apparel,1999-01-01,CPI (Unadjusted)
CUUR0100SAE,2018,M12,142.062,Northeast,Education and communication,2018-12-01,CPI (Unadjusted)
CUUR0100SAE,2018,M11,142.042,Northeast,Education and communication,2018-11-01,CPI (Unadjusted)
CUUR0100SAE,2018,M10,142.199,Northeast,Education and communication,2018-10-01,CPI (Unadjusted)
CUUR0100SAE,2018,M09,142.428,Northeast,Education and communication,2018-09-01,CPI (Unadjusted)
CUUR0100SAE,2018,M08,141.673,Northeast,Education and communication,2018-08-01,CPI (Unadjusted)
CUUR0100SAE,2018,M07,141.292,Northeast,Education and communication,2018-07-01,CPI (Unadjusted)
CUUR0100SAE,2018,M06,140.936,Northeast,Education and communication,2018-06-01,CPI (Unadjusted)
CUUR0100SAE,2018,M05,140.123,Northeast,Education and communication,2018-05-01,CPI (Unadjusted)
CUUR0100SAE,2018,M04,139.679,Northeast,Education and communication,2018-04-01,CPI (Unadjusted)
CUUR0100SAE,2018,M03,139.664,Northeast,Education and communication,2018-03-01,CPI (Unadjusted)
CUUR0100SAE,2018,M02,140.191,Northeast,Education and communication,2018-02-01,CPI (Unadjusted)
CUUR0100SAE,2018,M01,140.376,Northeast,Education and communication,2018-01-01,CPI (Unadjusted)
CUUR0100SAE,2017,M12,140.206,Northeast,Education and communication,2017-12-01,CPI (Unadjusted)
CUUR0100SAE,2017,M11,140.409,Northeast,Education and communication,2017-11-01,CPI (Unadjusted)
CUUR0100SAE,2017,M10,140.03,Northeast,Education and communication,2017-10-01,CPI (Unadjusted)
CUUR0100SAE,2017,M09,139.831,Northeast,Education and communication,2017-09-01,CPI (Unadjusted)
CUUR0100SAE,2017,M08,139.02,Northeast,Education and communication,2017-08-01,CPI (Unadjusted)
CUUR0100SAE,2017,M07,139.069,Northeast,Education and communication,2017-07-01,CPI (Unadjusted)
CUUR0100SAE,2017,M06,139.48,Northeast,Education and communication,2017-06-01,CPI (Unadjusted)
CUUR0100SAE,2017,M05,139.595,Northeast,Education and communication,2017-05-01,CPI (Unadjusted)
CUUR0100SAE,2017,M04,140.052,Northeast,Education and communication,2017-04-01,CPI (Unadjusted)
CUUR0100SAE,2017,M03,140.072,Northeast,Education and communication,2017-03-01,CPI (Unadjusted)
CUUR0100SAE,2017,M02,142.628,Northeast,Education and communication,2017-02-01,CPI (Unadjusted)
CUUR0100SAE,2017,M01,142.889,Northeast,Education and communication,2017-01-01,CPI (Unadjusted)
CUUR0100SAE,2016,M12,142.746,Northeast,Education and communication,2016-12-01,CPI (Unadjusted)
CUUR0100SAE,2016,M11,142.221,Northeast,Education and communication,2016-11-01,CPI (Unadjusted)
CUUR0100SAE,2016,M10,142.152,Northeast,Education and communication,2016-10-01,CPI (Unadjusted)
CUUR0100SAE,2016,M09,142.021,Northeast,Education and communication,2016-09-01,CPI (Unadjusted)
CUUR0100SAE,2016,M08,141.59,Northeast,Education and communication,2016-08-01,CPI (Unadjusted)
CUUR0100SAE,2016,M07,140.87,Northeast,Education and communication,2016-07-01,CPI (Unadjusted)
CUUR0100SAE,2016,M06,140.844,Northeast,Education and communication,2016-06-01,CPI (Unadjusted)
CUUR0100SAE,2016,M05,140.73,Northeast,Education and communication,2016-05-01,CPI (Unadjusted)
CUUR0100SAE,2016,M04,140.887,Northeast,Education and communication,2016-04-01,CPI (Unadjusted)
CUUR0100SAE,2016,M03,141.145,Northeast,Education and communication,2016-03-01,CPI (Unadjusted)
CUUR0100SAE,2016,M02,141.13,Northeast,Education and communication,2016-02-01,CPI (Unadjusted)
CUUR0100SAE,2016,M01,141.275,Northeast,Education and communication,2016-01-01,CPI (Unadjusted)
CUUR0100SAE,2015,M12,141.178,Northeast,Education and communication,2015-12-01,CPI (Unadjusted)
CUUR0100SAE,2015,M11,141.499,Northeast,Education and communication,2015-11-01,CPI (Unadjusted)
CUUR0100SAE,2015,M10,141.127,Northeast,Education and communication,2015-10-01,CPI (Unadjusted)
CUUR0100SAE,2015,M09,140.674,Northeast,Education and communication,2015-09-01,CPI (Unadjusted)
CUUR0100SAE,2015,M08,139.296,Northeast,Education and communication,2015-08-01,CPI (Unadjusted)
CUUR0100SAE,2015,M07,138.709,Northeast,Education and communication,2015-07-01,CPI (Unadjusted)
CUUR0100SAE,2015,M06,138.13,Northeast,Education and communication,2015-06-01,CPI (Unadjusted)
CUUR0100SAE,2015,M05,137.969,Northeast,Education and communication,2015-05-01,CPI (Unadjusted)
CUUR0100SAE,2015,M04,137.871,Northeast,Education and communication,2015-04-01,CPI (Unadjusted)
CUUR0100SAE,2015,M03,137.729,Northeast,Education and communication,2015-03-01,CPI (Unadjusted)
CUUR0100SAE,2015,M02,137.904,Northeast,Education and communication,2015-02-01,CPI (Unadjusted)
CUUR0100SAE,2015,M01,138.118,Northeast,Education and communication,2015-01-01,CPI (Unadjusted)
CUUR0100SAE,2014,M12,137.85,Northeast,Education and communication,2014-12-01,CPI (Unadjusted)
CUUR0100SAE,2014,M11,137.975,Northeast,Education and communication,2014-11-01,CPI (Unadjusted)
CUUR0100SAE,2014,M10,138.258,Northeast,Education and communication,2014-10-01,CPI (Unadjusted)
CUUR0100SAE,2014,M09,138.767,Northeast,Education and communication,2014-09-01,CPI (Unadjusted)
CUUR0100SAE,2014,M08,138.465,Northeast,Education and communication,2014-08-01,CPI (Unadjusted)
CUUR0100SAE,2014,M07,137.911,Northeast,Education and communication,2014-07-01,CPI (Unadjusted)
CUUR0100SAE,2014,M06,137.512,Northeast,Education and communication,2014-06-01,CPI (Unadjusted)
CUUR0100SAE,2014,M05,137.517,Northeast,Education and communication,2014-05-01,CPI (Unadjusted)
CUUR0100SAE,2014,M04,137.623,Northeast,Education and communication,2014-04-01,CPI (Unadjusted)
CUUR0100SAE,2014,M03,137.562,Northeast,Education and communication,2014-03-01,CPI (Unadjusted)
CUUR0100SAE,2014,M02,137.497,Northeast,Education and communication,2014-02-01,CPI (Unadjusted)
CUUR0100SAE,2014,M01,137.757,Northeast,Education and communication,2014-01-01,CPI (Unadjusted)
CUUR0100SAE,2013,M12,137.821,Northeast,Education and communication,2013-12-01,CPI (Unadjusted)
CUUR0100SAE,2013,M11,138.058,Northeast,Education and communication,2013-11-01,CPI (Unadjusted)
CUUR0100SAE,2013,M10,137.998,Northeast,Education and communication,2013-10-01,CPI (Unadjusted)
CUUR0100SAE,2013,M09,137.955,Northeast,Education and communication,2013-09-01,CPI (Unadjusted)
CUUR0100SAE,2013,M08,137.456,Northeast,Education and communication,2013-08-01,CPI (Unadjusted)
CUUR0100SAE,2013,M07,136.685,Northeast,Education and communication,2013-07-01,CPI (Unadjusted)
CUUR0100SAE,2013,M06,136.245,Northeast,Education and communication,2013-06-01,CPI (Unadjusted)
CUUR0100SAE,2013,M05,136.122,Northeast,Education and communication,2013-05-01,CPI (Unadjusted)
CUUR0100SAE,2013,M04,136.264,Northeast,Education and communication,2013-04-01,CPI (Unadjusted)
CUUR0100SAE,2013,M03,136.477,Northeast,Education and communication,2013-03-01,CPI (Unadjusted)
CUUR0100SAE,2013,M02,136.452,Northeast,Education and communication,2013-02-01,CPI (Unadjusted)
CUUR0100SAE,2013,M01,136.358,Northeast,Education and communication,2013-01-01,CPI (Unadjusted)
CUUR0100SAE,2012,M12,135.752,Northeast,Education and communication,2012-12-01,CPI (Unadjusted)
CUUR0100SAE,2012,M11,135.974,Northeast,Education and communication,2012-11-01,CPI (Unadjusted)
CUUR0100SAE,2012,M10,136.374,Northeast,Education and communication,2012-10-01,CPI (Unadjusted)
CUUR0100SAE,2012,M09,136.129,Northeast,Education and communication,2012-09-01,CPI (Unadjusted)
CUUR0100SAE,2012,M08,135.46,Northeast,Education and communication,2012-08-01,CPI (Unadjusted)
CUUR0100SAE,2012,M07,134.788,Northeast,Education and communication,2012-07-01,CPI (Unadjusted)
CUUR0100SAE,2012,M06,134.973,Northeast,Education and communication,2012-06-01,CPI (Unadjusted)
CUUR0100SAE,2012,M05,134.814,Northeast,Education and communication,2012-05-01,CPI (Unadjusted)
CUUR0100SAE,2012,M04,134.626,Northeast,Education and communication,2012-04-01,CPI (Unadjusted)
CUUR0100SAE,2012,M03,134.562,Northeast,Education and communication,2012-03-01,CPI (Unadjusted)
CUUR0100SAE,2012,M02,134.554,Northeast,Education and communication,2012-02-01,CPI (Unadjusted)
CUUR0100SAE,2012,M01,134.604,Northeast,Education and communication,2012-01-01,CPI (Unadjusted)
CUUR0100SAE,2011,M12,134.407,Northeast,Education and communication,2011-12-01,CPI (Unadjusted)
CUUR0100SAE,2011,M11,134.333,Northeast,Education and communication,2011-11-01,CPI (Unadjusted)
CUUR0100SAE,2011,M10,134.683,Northeast,Education and communication,2011-10-01,CPI (Unadjusted)
CUUR0100SAE,2011,M09,134.976,Northeast,Education and communication,2011-09-01,CPI (Unadjusted)
CUUR0100SAE,2011,M08,134.167,Northeast,Education and communication,2011-08-01,CPI (Unadjusted)
CUUR0100SAE,2011,M07,133.239,Northeast,Education and communication,2011-07-01,CPI (Unadjusted)
CUUR0100SAE,2011,M06,132.844,Northeast,Education and communication,2011-06-01,CPI (Unadjusted)
CUUR0100SAE,2011,M05,132.883,Northeast,Education and communication,2011-05-01,CPI (Unadjusted)
CUUR0100SAE,2011,M04,133.051,Northeast,Education and communication,2011-04-01,CPI (Unadjusted)
CUUR0100SAE,2011,M03,133.255,Northeast,Education and communication,2011-03-01,CPI (Unadjusted)
CUUR0100SAE,2011,M02,133.216,Northeast,Education and communication,2011-02-01,CPI (Unadjusted)
CUUR0100SAE,2011,M01,133.571,Northeast,Education and communication,2011-01-01,CPI (Unadjusted)
CUUR0100SAE,2010,M12,133.509,Northeast,Education and communication,2010-12-01,CPI (Unadjusted)
CUUR0100SAE,2010,M11,134.04,Northeast,Education and communication,2010-11-01,CPI (Unadjusted)
CUUR0100SAE,2010,M10,133.838,Northeast,Education and communication,2010-10-01,CPI (Unadjusted)
CUUR0100SAE,2010,M09,134.251,Northeast,Education and communication,2010-09-01,CPI (Unadjusted)
CUUR0100SAE,2010,M08,133.917,Northeast,Education and communication,2010-08-01,CPI (Unadjusted)
CUUR0100SAE,2010,M07,133.444,Northeast,Education and communication,2010-07-01,CPI (Unadjusted)
CUUR0100SAE,2010,M06,132.928,Northeast,Education and communication,2010-06-01,CPI (Unadjusted)
CUUR0100SAE,2010,M05,132.965,Northeast,Education and communication,2010-05-01,CPI (Unadjusted)
CUUR0100SAE,2010,M04,132.992,Northeast,Education and communication,2010-04-01,CPI (Unadjusted)
CUUR0100SAE,2010,M03,133.228,Northeast,Education and communication,2010-03-01,CPI (Unadjusted)
CUUR0100SAE,2010,M02,133.215,Northeast,Education and communication,2010-02-01,CPI (Unadjusted)
CUUR0100SAE,2010,M01,133.086,Northeast,Education and communication,2010-01-01,CPI (Unadjusted)
CUUR0100SAE,2009,M12,132.679,Northeast,Education and communication,2009-12-01,CPI (Unadjusted)
CUUR0100SAE,2009,M11,132.736,Northeast,Education and communication,2009-11-01,CPI (Unadjusted)
CUUR0100SAE,2009,M10,133.342,Northeast,Education and communication,2009-10-01,CPI (Unadjusted)
